id,url,primaryTitle,originalTitle,type,description,primaryImage,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes
tt0338013,https://www.imdb.com/title/tt0338013/,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,movie,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories forever.",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_.jpg,R,2004,,2004-03-19,"['Dark Romance', 'Psychological Drama', 'Drama', 'Romance', 'Sci-Fi']",['US'],"['https://www.ahotoffer.com/p/eternal-sunshine-of-spotless-mind.html', 'https://www.facebook.com/EternalSunshineMovie']",['en'],"['Montauk, New York, USA']","[{'id': 'co0042399', 'name': 'Focus Features'}, {'id': 'co0017525', 'name': 'Anonymous Content'}, {'id': 'co0017713', 'name': 'This Is That Productions'}]",20000000,73397404,"['Drama', 'Romance', 'Sci-Fi']",False,108,8.3,1128678
tt0044741,https://www.imdb.com/title/tt0044741/,Ikiru,Ikiru,movie,A bureaucrat tries to find meaning in his life after he discovers he has terminal cancer.,https://m.media-amazon.com/images/M/MV5BZTk4OGEwNDQtOGI2MC00MTU2LTk0YTEtNmU5NTIxMWNkNDhlXkEyXkFqcGc@._V1_.jpg,Not Rated,1952,,1956-03-25,"['Psychological Drama', 'Tragedy', 'Drama']",['JP'],,"['ja', 'la', 'en', 'fr']","['Tokyo, Japan']","[{'id': 'co0002219', 'name': 'Toho'}]",,112471,['Drama'],False,143,8.3,95353
tt0062622,https://www.imdb.com/title/tt0062622/,2001: A Space Odyssey,2001: A Space Odyssey,movie,"When a mysterious artifact is uncovered on the Moon, a spacecraft manned by two humans and one supercomputer is sent to Jupiter to find its origins.",https://m.media-amazon.com/images/M/MV5BNjU0NDFkMTQtZWY5OS00MmZhLTg3Y2QtZmJhMzMzMWYyYjc2XkEyXkFqcGc@._V1_.jpg,G,1968,,1968-05-12,"['Adventure Epic', 'Artificial Intelligence', 'Sci-Fi Epic', 'Space Sci-Fi', 'Adventure', 'Sci-Fi']","['GB', 'US']",['https://www.facebook.com/2001ASpaceOdysseyFilm/'],"['en', 'ru', 'fr']","['Isle of Harris, Western Isles, Scotland, UK']","[{'id': 'co0007143', 'name': 'Metro-Goldwyn-Mayer (MGM)'}, {'id': 'co0038089', 'name': 'Stanley Kubrick Productions'}]",12000000,66768959,"['Adventure', 'Sci-Fi']",False,149,8.3,748673
tt0105236,https://www.imdb.com/title/tt0105236/,Reservoir Dogs,Reservoir Dogs,movie,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",https://m.media-amazon.com/images/M/MV5BMmMzYjg4NDctYWY0Mi00OGViLWIzMTMtYWNlZGY5ZDJmYjk3XkEyXkFqcGc@._V1_.jpg,R,1992,,1992-09-02,"['Gangster', 'Heist', 'Crime', 'Thriller']",['US'],['http://www.facebook.com/ReservoirDogsMovie'],['en'],"['5860 North Figueroa Street, Highland Park, Los Angeles, California, USA']","[{'id': 'co0049954', 'name': 'Live Entertainment'}, {'id': 'co0112857', 'name': 'Dog Eat Dog Productions Inc.'}]",1200000,2931191,"['Crime', 'Thriller']",False,99,8.3,1125995
tt0053604,https://www.imdb.com/title/tt0053604/,The Apartment,The Apartment,movie,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but office politics and his own romantic hopes complicate matters.",https://m.media-amazon.com/images/M/MV5BNDdhMzVhOWQtNDU2Mi00ZmZmLWJiZDMtY2QxMjhjY2Y1ZTI5XkEyXkFqcGc@._V1_.jpg,Approved,1960,,1960-06-29,"['Farce', 'Holiday Comedy', 'Holiday Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Holiday', 'Romance']",['US'],,['en'],"['Majestic Theater, 247 West 44th Street, Manhattan, New York City, New York, USA']","[{'id': 'co0011112', 'name': 'The Mirisch Corporation'}]",3000000,18778738,"['Comedy', 'Drama', 'Romance']",False,125,8.3,207424
tt1255953,https://www.imdb.com/title/tt1255953/,Incendies,Incendies,movie,Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.,https://m.media-amazon.com/images/M/MV5BYWFmMjdmNjctNzhhOC00ZmMzLTkwOGItMmVmZDU4MjE2MTYwXkEyXkFqcGc@._V1_.jpg,R,2010,,2011-04-22,"['Suspense Mystery', 'Drama', 'Mystery', 'War']","['CA', 'FR']","['http://www.facebook.com/IncendiesMovie', 'http://www.facebook.com/incendies']","['fr', 'ar', 'en']","['Amman, Jordan']","[{'id': 'co0089507', 'name': 'micro_scope'}, {'id': 'co0011118', 'name': 'TS Productions'}, {'id': 'co0246496', 'name': 'Phi Group'}]",6800000,6797861,"['Drama', 'Mystery', 'War']",False,131,8.3,223946
tt0056172,https://www.imdb.com/title/tt0056172/,Lawrence of Arabia,Lawrence of Arabia,movie,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",https://m.media-amazon.com/images/M/MV5BYjY0YTQ1OTAtYjEyNy00NTQ4LThlMTQtM2QwYTVhYWFhNjU5XkEyXkFqcGc@._V1_.jpg,PG,1962,,2013-04-02,"['Adventure Epic', 'Desert Adventure', 'War Epic', 'Adventure', 'Biography', 'Drama', 'War']","['GB', 'US']",['https://www.facebook.com/LawrenceofArabia'],"['en', 'ar', 'tr']","['Wadi Rum, Jordan']","[{'id': 'co0103190', 'name': 'Horizon Pictures (II)'}]",15000000,45763719,"['Adventure', 'Biography', 'Drama']",False,227,8.3,327174
tt0086250,https://www.imdb.com/title/tt0086250/,Scarface,Scarface,movie,"Miami in the 1980s: a determined criminal-minded Cuban immigrant becomes the biggest drug smuggler in Florida, and is eventually undone by his own drug addiction.",https://m.media-amazon.com/images/M/MV5BNDUzYjY0NmUtMDM4OS00Y2Q5LWJiODYtNTk0ZTk0YjZhMTg1XkEyXkFqcGc@._V1_.jpg,R,1983,,1983-12-09,"['Drug Crime', 'Epic', 'Gangster', 'Tragedy', 'Crime', 'Drama']",['US'],"['https://www.facebook.com/scarface1983movie/', 'https://www.uphe.com/movies/scarface-1983']","['en', 'es']","['656 Park Ln, Santa Barbara, California, USA']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0056556', 'name': 'Martin Bregman Productions'}]",50000000,66443303,"['Crime', 'Drama']",False,170,8.3,956527
tt0036775,https://www.imdb.com/title/tt0036775/,Double Indemnity,Double Indemnity,movie,"An insurance representative is seduced by a dissatisfied housewife into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, a claims investigator.",https://m.media-amazon.com/images/M/MV5BM2YwNjZlZDktNTlmNS00ODQwLWJmNmUtYmE1NTBhYjc1YTY5XkEyXkFqcGc@._V1_.jpg,Approved,1944,,1944-07-06,"['Film Noir', 'Hard-boiled Detective', 'Crime', 'Drama', 'Mystery', 'Thriller']",['US'],['http://eurekavideo.co.uk/moc/catalogue/double-indemnity/'],['en'],"['6301 Quebec Drive, Hollywood Hills, Los Angeles, California, USA']","[{'id': 'co0023400', 'name': 'Paramount Pictures'}]",927262,19543,"['Crime', 'Drama', 'Film-Noir']",False,107,8.3,173735
tt0053125,https://www.imdb.com/title/tt0053125/,North by Northwest,North by Northwest,movie,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.",https://m.media-amazon.com/images/M/MV5BZWIzODI2OGItMzM0Ny00OGRmLTlkNmItMDQxMTFmMTk3YmQwXkEyXkFqcGc@._V1_.jpg,Approved,1959,,1959-12-18,"['Spy', 'Action', 'Adventure', 'Mystery', 'Thriller']",['US'],,"['en', 'fr']","['Garces Highway 1/10th mile East from Corcoran Road and Kern National Wildlife Preserve, Kern County, California, USA']","[{'id': 'co0007143', 'name': 'Metro-Goldwyn-Mayer (MGM)'}]",3101000,192323,"['Adventure', 'Drama', 'Mystery']",False,136,8.3,358809
tt0113277,https://www.imdb.com/title/tt0113277/,Heat,Heat,movie,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a verbal clue at their latest heist.,https://m.media-amazon.com/images/M/MV5BMTkxYjU1OTMtYWViZC00ZjAzLWI3MDktZGQ2N2VmMjVjNDRlXkEyXkFqcGc@._V1_.jpg,R,1995,,1995-12-15,"['Cop Drama', 'Epic', 'Gangster', 'Heist', 'Action', 'Crime', 'Drama']",['US'],"['https://www.20thcenturystudios.com/movies/heat', 'https://www.facebook.com/HeatMovie/']","['en', 'es']","['1219 Dodds Circle, East Los Angeles, California, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0007127', 'name': 'New Regency Productions'}, {'id': 'co0035930', 'name': 'Forward Pass'}]",60000000,187436818,"['Action', 'Crime', 'Drama']",False,170,8.3,749614
tt0033467,https://www.imdb.com/title/tt0033467/,Citizen Kane,Citizen Kane,movie,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'",https://m.media-amazon.com/images/M/MV5BYjk1ZDJlMmUtOWQ0Zi00MDM5LTk1OGYtODczNjFmMGYwZGVkXkEyXkFqcGc@._V1_.jpg,PG,1941,,1941-09-05,"['Epic', 'Drama', 'Mystery']",['US'],['https://www.facebook.com/CitizenKaneMovie/'],"['en', 'it']","['Busch Gardens - S. Grove Avenue, Pasadena, California, USA']","[{'id': 'co0041421', 'name': 'RKO Radio Pictures'}, {'id': 'co0003016', 'name': 'Mercury Productions'}]",839727,1707754,"['Drama', 'Mystery']",False,119,8.3,478923
tt1049413,https://www.imdb.com/title/tt1049413/,Up,Up,movie,"78-year-old Carl Fredricksen travels to South America in his house equipped with balloons, inadvertently taking a young stowaway.",https://m.media-amazon.com/images/M/MV5BNmI1ZTc5MWMtMDYyOS00ZDc2LTkzOTAtNjQ4NWIxNjYyNDgzXkEyXkFqcGc@._V1_.jpg,PG,2009,,2009-07-23,"['Coming-of-Age', 'Computer Animation', 'Globetrotting Adventure', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",['US'],"['https://www.facebook.com/PixarUp', 'http://movies.disney.com/up']",['en'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0017902', 'name': 'Pixar Animation Studios'}]",175000000,735102136,"['Adventure', 'Animation', 'Comedy']",False,96,8.3,1172673
tt0022100,https://www.imdb.com/title/tt0022100/,M,M - Eine Stadt sucht einen Mörder,movie,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_.jpg,Passed,1931,,1931-08-31,"['Psychological Thriller', 'Serial Killer', 'Suspense Mystery', 'Crime', 'Mystery', 'Thriller']",['DE'],,['de'],"['Staaken, Spandau, Berlin, Germany']","[{'id': 'co0036089', 'name': 'Nero-Film AG'}]",,35566,"['Crime', 'Mystery', 'Thriller']",False,99,8.3,175870
tt0093058,https://www.imdb.com/title/tt0093058/,Full Metal Jacket,Full Metal Jacket,movie,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,https://m.media-amazon.com/images/M/MV5BYWUzNzZkNzUtNDdiYy00Nzk5LTgxMmItNTk0MjRjNjdjNDA0XkEyXkFqcGc@._V1_.jpg,R,1987,,1987-07-10,"['Period Drama', 'Drama', 'War']","['GB', 'US']",,"['en', 'vi']","['Isle of Dogs, London, Greater London, England, UK']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0001865', 'name': 'Natant'}, {'id': 'co0038089', 'name': 'Stanley Kubrick Productions'}]",30000000,50193748,"['Drama', 'War']",False,116,8.2,816722
tt0052357,https://www.imdb.com/title/tt0052357/,Vertigo,Vertigo,movie,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",https://m.media-amazon.com/images/M/MV5BNzEyZTUxMWItMGVhYy00Y2NlLTljYTMtYzBmMzI1YmUyMDBkXkEyXkFqcGc@._V1_.jpg,PG,1958,,1958-05-28,"['Psychological Thriller', 'Suspense Mystery', 'Mystery', 'Romance', 'Thriller']",['US'],['https://www.facebook.com/VertigoTheMovie'],['en'],"['Fort Point, Presidio, Golden Gate National Recreation Area, San Francisco, California, USA']","[{'id': 'co0137799', 'name': 'Alfred J. Hitchcock Productions'}]",2479000,7808900,"['Mystery', 'Romance', 'Thriller']",False,128,8.3,442598
tt0211915,https://www.imdb.com/title/tt0211915/,Amélie,Le fabuleux destin d'Amélie Poulain,movie,"Despite being caught in her imaginative world, young waitress Amelie decides to help people find happiness. Her quest to spread joy leads her on a journey during which she finds true love.",https://m.media-amazon.com/images/M/MV5BOTNmYzY0MWQtZGZmNy00Y2Y4LWFmMDQtMTZjYTdiYzEwZGQ2XkEyXkFqcGc@._V1_.jpg,R,2001,,2002-02-08,"['Feel-Good Romance', 'Quirky Comedy', 'Romantic Comedy', 'Comedy', 'Romance']","['FR', 'DE']","['http://www.facebook.com/AmelieMovie', 'http://www.miramax.com/movie/amelie']","['fr', 'ru', 'en']","['Rue des Trois-Frères, Paris 18, Paris, France']","[{'id': 'co0125555', 'name': 'Claudie Ossard Productions'}, {'id': 'co0069524', 'name': 'Union Générale Cinématographique (UGC)'}, {'id': 'co0072800', 'name': 'Victoires Productions'}]",10000000,175183052,"['Comedy', 'Romance']",False,122,8.3,814894
tt0066921,https://www.imdb.com/title/tt0066921/,A Clockwork Orange,A Clockwork Orange,movie,Alex DeLarge and his droogs barbarize a decaying near-future.,https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_.jpg,R,1971,,1972-02-02,"['Dark Comedy', 'Dystopian Sci-Fi', 'Crime', 'Sci-Fi']","['GB', 'US']",,['en'],"['Binsey Walk, Southmere Lake, Thamesmead South, London, England, UK']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0734629', 'name': 'Polaris Productions'}, {'id': 'co0113563', 'name': 'Hawk Films'}]",2200000,27034174,"['Crime', 'Sci-Fi']",False,136,8.2,907118
tt1832382,https://www.imdb.com/title/tt1832382/,A Separation,Jodaeiye Nader az Simin,movie,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,https://m.media-amazon.com/images/M/MV5BMDM0ZWRmMzctM2M5ZS00ZjU0LWIxN2MtNWNlNGY1ZDhjMDVhXkEyXkFqcGc@._V1_.jpg,PG-13,2011,,2011-03-16,"['Legal Drama', 'Psychological Drama', 'Drama']","['IR', 'FR', 'AU']","['http://www.golem.es/distribucion/pelicula.php?id=248', 'http://distribution.memento-films.com/film/infos/21']",['fa'],"['Tehran, Iran']","[{'id': 'co0620175', 'name': 'Asghar Farhadi Productions'}, {'id': 'co0259212', 'name': 'Dreamlab Films'}, {'id': 'co0620176', 'name': 'MPA APSA Academy Film Fund'}]",500000,22926076,['Drama'],False,123,8.3,267759
tt0056592,https://www.imdb.com/title/tt0056592/,To Kill a Mockingbird,To Kill a Mockingbird,movie,A widowed lawyer in Depression-era Alabama defends a black man against a false rape charge while teaching his young children about the sad reality of prejudice.,https://m.media-amazon.com/images/M/MV5BZTlkYWU4MGEtZmQyYi00OWEzLTgzY2EtYzVjOTEzYzAyNTk1XkEyXkFqcGc@._V1_.jpg,Approved,1962,,1963-03-16,"['Legal Drama', 'Period Drama', 'Crime', 'Drama']",['US'],['https://www.facebook.com/ToKillAMockingbirdMovie'],['en'],"['Monroeville, Alabama, USA']","[{'id': 'co0110362', 'name': 'Pakula-Mulligan'}, {'id': 'co0110361', 'name': 'Brentwood Productions'}]",2000000,599934,"['Crime', 'Drama']",False,129,8.3,341819
tt15398776,https://www.imdb.com/title/tt15398776/,Oppenheimer,Oppenheimer,movie,"A dramatization of the life story of J. Robert Oppenheimer, the physicist who had a large hand in the development of the atomic bombs that brought an end to World War II.",https://m.media-amazon.com/images/M/MV5BN2JkMDc5MGQtZjg3YS00NmFiLWIyZmQtZTJmNTM5MjVmYTQ4XkEyXkFqcGc@._V1_.jpg,R,2023,,2023-07-21,"['Docudrama', 'Epic', 'Historical Epic', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama', 'History']","['US', 'GB']","['https://www.facebook.com/OppenheimerMovie/', 'https://www.instagram.com/oppenheimermovie/']","['en', 'de', 'it']","['Los Alamos, New Mexico, USA']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0028338', 'name': 'Atlas Entertainment'}, {'id': 'co1007122', 'name': 'Gadget Films'}]",100000000,975594978,"['Biography', 'Drama', 'History']",False,180,8.3,865760
tt0095016,https://www.imdb.com/title/tt0095016/,Die Hard,Die Hard,movie,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,https://m.media-amazon.com/images/M/MV5BMGNlYmM1NmQtYWExMS00NmRjLTg5ZmEtMmYyYzJkMzljYWMxXkEyXkFqcGc@._V1_.jpg,R,1988,,1988-07-20,"['One-Person Army Action', 'Action', 'Holiday', 'Thriller']",['US'],"['https://www.facebook.com/DieHardMovies?ref=stream', 'https://www.foxmovies.com/movies/die-hard']","['en', 'de', 'it', 'ja']","['Fox Plaza - 2121 Avenue of the Stars, Century City, Los Angeles, California, USA']","[{'id': 'co0000756', 'name': 'Twentieth Century Fox'}, {'id': 'co0119038', 'name': 'Gordon Company'}, {'id': 'co0019968', 'name': 'Silver Pictures'}]",28000000,143651650,"['Action', 'Thriller']",False,132,8.2,984997
tt0070735,https://www.imdb.com/title/tt0070735/,The Sting,The Sting,movie,Two grifters team up to pull off the ultimate con.,https://m.media-amazon.com/images/M/MV5BZGI4OTk4MDMtYmQ1Ni00YTUzLTkyYTktZGUwMjMyN2M4NjQ5XkEyXkFqcGc@._V1_.jpg,PG,1973,,1973-12-25,"['Caper', 'Comedy', 'Crime', 'Drama']",['US'],,['en'],"['Union Station - Canal St. & Jackson Blvd., Near West Side, Chicago, Illinois, USA']","[{'id': 'co0019166', 'name': 'Zanuck/Brown Productions'}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",5500000,156000000,"['Comedy', 'Crime', 'Drama']",False,129,8.3,288682
tt0986264,https://www.imdb.com/title/tt0986264/,Like Stars on Earth,Taare Zameen Par,movie,A young boy is thought to be nothing but a lazy troublemaker until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.,https://m.media-amazon.com/images/M/MV5BZTI0ZGRiMDEtNGNjMS00MGU4LWI3OTktNzcxMDZmZTk3MTljXkEyXkFqcGc@._V1_.jpg,PG,2007,,2007-12-21,"['Drama', 'Family']",['IN'],['https://movies.disney.com/like-stars-on-earth'],"['hi', 'en']","['Panchgani, Maharashtra, India']","[{'id': 'co0026618', 'name': 'Aamir Khan Productions'}, {'id': 'co0173735', 'name': 'PVR Pictures'}]",,21897373,"['Drama', 'Family']",False,162,8.3,215947
tt0097576,https://www.imdb.com/title/tt0097576/,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,movie,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",https://m.media-amazon.com/images/M/MV5BNGIxNzQ0YzYtMjNmYi00YjBlLWFjNzEtNGE3ZGFmYTczM2MwXkEyXkFqcGc@._V1_.jpg,PG-13,1989,,1989-05-24,"['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",['US'],['https://www.facebook.com/indianajones'],"['en', 'de', 'el', 'la', 'it']","['Moab, Utah, USA']","[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0071326', 'name': 'Lucasfilm'}]",48000000,474171806,"['Action', 'Adventure']",False,127,8.2,834252
tt0017136,https://www.imdb.com/title/tt0017136/,Metropolis,Metropolis,movie,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.",https://m.media-amazon.com/images/M/MV5BMjhjMGYyMjAtMzJkYy00NzhlLWIwY2MtMWQ2ODIxZDUyOGYyXkEyXkFqcGc@._V1_.jpg,Not Rated,1927,,1927-03-13,"['Dystopian Sci-Fi', 'Epic', 'Sci-Fi Epic', 'Steampunk', 'Drama', 'Sci-Fi']",['DE'],['http://www.kino.com/metropolis'],"['de', 'en']","['Berlin, Germany']","[{'id': 'co0021661', 'name': 'Universum Film (UFA)'}]",6000000,1350322,"['Drama', 'Sci-Fi']",False,153,8.3,193027
